agari_id,kyoku_id,hanchan_id,room_class_label,agari_epoch_s,winner_rel_seat,winner_name,from_rel_seat,from_name,is_tsumo,winning_tile_136,winning_tile_37_text,deal_in_discard_id,deal_in_round_discard_index,estimated_danger_percent,danger_estimate_source
20260419011134_0401_agari_551,20260419011134_0401,20260419011134,特上卓,1776529624,2,もってけ泥棒,0,s6u,0,74,1s,20260419011134_0401_052,52,16.0,self_pre_discard_hand
20260419011134_0500_agari_619,20260419011134_0500,20260419011134,特上卓,1776529703,1,gobougbu,1,gobougbu,1,55,5p,,,,
20260419011134_0501_agari_790,20260419011134_0501,20260419011134,特上卓,1776529903,1,gobougbu,3,おりどん,0,25,7m,20260419011134_0501_064,64,4.0,synthetic_tile
20260419013227_0000_agari_143,20260419013227_0000,20260419013227,特上卓,1776530084,2,ろぱちょ,3,okita,0,41,2p,20260419013227_0000_047,47,11.7,synthetic_tile
20260419013227_0100_agari_269,20260419013227_0100,20260419013227,特上卓,1776530235,0,s6u,3,okita,0,37,1p,20260419013227_0100_044,44,6.3,synthetic_tile
20260419013227_0200_agari_352,20260419013227_0200,20260419013227,特上卓,1776530341,1,Lorraine,3,okita,0,66,8p,20260419013227_0200_029,29,2.0,synthetic_tile
20260419013227_0300_agari_390,20260419013227_0300,20260419013227,特上卓,1776530384,3,okita,2,ろぱちょ,0,101,8s,20260419013227_0300_011,11,11.1,synthetic_tile
20260419013227_0301_agari_509,20260419013227_0301,20260419013227,特上卓,1776530488,0,s6u,0,s6u,1,15,4m,,,,
20260419013227_0400_agari_630,20260419013227_0400,20260419013227,特上卓,1776530643,2,ろぱちょ,3,okita,0,21,6m,20260419013227_0400_043,43,11.5,synthetic_tile
20260419013227_0500_agari_787,20260419013227_0500,20260419013227,特上卓,1776530806,3,okita,3,okita,1,99,7s,,,,
20260419013227_0600_agari_888,20260419013227_0600,20260419013227,特上卓,1776530929,3,okita,3,okita,1,91,5s,,,,
20260419013227_0701_agari_1217,20260419013227_0701,20260419013227,特上卓,1776531293,0,s6u,3,okita,0,9,3m,20260419013227_0701_047,47,21.5,synthetic_tile
20260419015702_0000_agari_111,20260419015702_0000,20260419015702,,1776531549,3,まるひろ,1,maochong,0,91,5s,20260419015702_0000_038,38,22.7,synthetic_tile
20260419015702_0002_agari_409,20260419015702_0002,20260419015702,,1776531914,3,まるひろ,1,maochong,0,53,5p,20260419015702_0002_036,36,16.5,synthetic_tile
20260419015702_0003_agari_567,20260419015702_0003,20260419015702,,1776532080,2,めろんたろん,1,maochong,0,22,6m,20260419015702_0003_058,58,3.0,synthetic_tile
20260419020902_0001_agari_298,20260419020902_0001,20260419020902,特上卓,1776532491,0,s6u,1,紫,0,92,6s,20260419020902_0001_029,29,22.6,synthetic_tile
20260419020902_0101_agari_583,20260419020902_0101,20260419020902,特上卓,1776532845,2,複雑なワキ毛,2,複雑なワキ毛,1,18,5m,,,,
20260419020902_0102_agari_763,20260419020902_0102,20260419020902,特上卓,1776533035,3,コンビーフ三郎,3,コンビーフ三郎,1,35,9m,,,,
20260419020902_0200_agari_872,20260419020902_0200,20260419020902,特上卓,1776533158,2,複雑なワキ毛,1,紫,0,52,r5p,20260419020902_0200_037,37,25.8,synthetic_tile
20260419020902_0300_agari_959,20260419020902_0300,20260419020902,特上卓,1776533271,3,コンビーフ三郎,1,紫,0,9,3m,20260419020902_0300_030,30,13.5,synthetic_tile
20260419020902_0400_agari_1038,20260419020902_0400,20260419020902,特上卓,1776533363,1,紫,2,複雑なワキ毛,0,54,5p,20260419020902_0400_028,28,20.2,synthetic_tile
20260419020902_0401_agari_1101,20260419020902_0401,20260419020902,特上卓,1776533449,2,複雑なワキ毛,0,s6u,0,45,3p,20260419020902_0401_021,21,11.9,self_pre_discard_hand
20260419020902_0500_agari_1169,20260419020902_0500,20260419020902,特上卓,1776533527,2,複雑なワキ毛,1,紫,0,37,1p,20260419020902_0500_023,23,8.5,synthetic_tile
20260419023318_0300_agari_162,20260419023318_0300,20260419023318,,1776533987,3,Maniac,2,明々星,0,59,6p,20260419023318_0300_037,37,12.4,synthetic_tile
20260419023318_0402_agari_442,20260419023318_0402,20260419023318,,1776534311,3,Maniac,1,黒トリガー,0,5,2m,20260419023318_0402_033,33,13.2,synthetic_tile
20260419023318_0500_agari_550,20260419023318_0500,20260419023318,,1776534447,0,s6u,2,明々星,0,15,4m,20260419023318_0500_038,38,21.6,synthetic_tile
20260419023318_0600_agari_630,20260419023318_0600,20260419023318,,1776534536,3,Maniac,1,黒トリガー,0,69,9p,20260419023318_0600_029,29,16.0,synthetic_tile
20260419023318_0700_agari_746,20260419023318_0700,20260419023318,,1776534657,2,明々星,1,黒トリガー,0,9,3m,20260419023318_0700_042,42,5.0,synthetic_tile
20260419025115_0000_agari_108,20260419025115_0000,20260419025115,,1776534809,0,s6u,2,rire,0,79,2s,20260419025115_0000_035,35,16.0,synthetic_tile
20260419025115_0100_agari_236,20260419025115_0100,20260419025115,,1776534960,0,s6u,3,9-bay,0,98,7s,20260419025115_0100_044,44,9.4,synthetic_tile
20260419025115_0301_agari_589,20260419025115_0301,20260419025115,,1776535460,1,ぼうちゃん,3,9-bay,0,25,7m,20260419025115_0301_042,42,9.7,synthetic_tile
20260419025115_0302_agari_731,20260419025115_0302,20260419025115,,1776535635,1,ぼうちゃん,3,9-bay,0,80,3s,20260419025115_0302_051,51,21.9,synthetic_tile
20260419025115_0303_agari_799,20260419025115_0303,20260419025115,,1776535717,1,ぼうちゃん,1,ぼうちゃん,1,53,5p,,,,
20260419025115_0304_agari_918,20260419025115_0304,20260419025115,,1776535870,0,s6u,0,s6u,1,47,3p,,,,
20260419025115_0400_agari_1047,20260419025115_0400,20260419025115,,1776536033,1,ぼうちゃん,3,9-bay,0,103,8s,20260419025115_0400_044,44,8.9,synthetic_tile
20260419031644_0000_agari_160,20260419031644_0000,20260419031644,特上卓,1776536354,3,Mild7,3,Mild7,1,48,4p,,,,
20260419031644_0100_agari_325,20260419031644_0100,20260419031644,特上卓,1776536533,1,大理石,1,大理石,1,61,7p,,,,
20260419031644_0101_agari_422,20260419031644_0101,20260419031644,特上卓,1776536644,1,大理石,1,大理石,1,0,1m,,,,
20260419031644_0102_agari_548,20260419031644_0102,20260419031644,特上卓,1776536772,3,Mild7,3,Mild7,1,82,3s,,,,
20260419031644_0200_agari_629,20260419031644_0200,20260419031644,特上卓,1776536870,3,Mild7,3,Mild7,1,89,5s,,,,
20260419031644_0300_agari_749,20260419031644_0300,20260419031644,特上卓,1776537007,0,s6u,1,大理石,0,61,7p,20260419031644_0300_042,42,19.0,synthetic_tile
20260419031644_0400_agari_839,20260419031644_0400,20260419031644,特上卓,1776537098,1,大理石,2,アルビノ1121,0,126,5z,20260419031644_0400_031,31,2.0,synthetic_tile
20260419031644_0500_agari_1004,20260419031644_0500,20260419031644,特上卓,1776537282,0,s6u,1,大理石,0,90,5s,20260419031644_0500_060,60,2.0,synthetic_tile
20260419031644_0600_agari_1053,20260419031644_0600,20260419031644,特上卓,1776537338,1,大理石,1,大理石,1,135,7z,,,,
20260419033600_0001_agari_279,20260419033600_0001,20260419033600,,1776537718,0,s6u,0,s6u,1,88,r5s,,,,
20260419033600_0100_agari_352,20260419033600_0100,20260419033600,,1776537809,2,wxlsz,2,wxlsz,1,90,5s,,,,
20260419033600_0101_agari_502,20260419033600_0101,20260419033600,,1776537999,1,gobougbu,2,wxlsz,0,90,5s,20260419033600_0101_053,53,17.8,synthetic_tile
20260419033600_0301_agari_801,20260419033600_0301,20260419033600,,1776538363,0,s6u,0,s6u,1,93,6s,,,,
20260419033600_0302_agari_939,20260419033600_0302,20260419033600,,1776538547,1,gobougbu,1,gobougbu,1,65,8p,,,,
20260419033600_0400_agari_1047,20260419033600_0400,20260419033600,,1776538665,3,yamatter,2,wxlsz,0,29,8m,20260419033600_0400_037,37,4.0,synthetic_tile
20260419033600_0500_agari_1195,20260419033600_0500,20260419033600,,1776538841,2,wxlsz,3,yamatter,0,93,6s,20260419033600_0500_053,53,27.0,synthetic_tile
20260419033600_0501_agari_1272,20260419033600_0501,20260419033600,,1776538933,0,s6u,2,wxlsz,0,44,3p,20260419033600_0501_027,27,15.3,synthetic_tile
20260419033600_0600_agari_1469,20260419033600_0600,20260419033600,,1776539170,1,gobougbu,1,gobougbu,1,85,4s,,,,
20260419033600_0700_agari_1588,20260419033600_0700,20260419033600,,1776539300,1,gobougbu,0,s6u,0,59,6p,20260419033600_0700_042,42,18.1,self_pre_discard_hand
20260419040913_0000_agari_153,20260419040913_0000,20260419040913,,1776539541,0,s6u,0,s6u,1,40,2p,,,,
20260419040913_0100_agari_239,20260419040913_0100,20260419040913,,1776539658,3,太陽海,0,s6u,0,30,8m,20260419040913_0100_029,29,10.8,self_pre_discard_hand
20260419040913_0200_agari_416,20260419040913_0200,20260419040913,,1776539945,2,志云,2,志云,1,10,3m,,,,
20260419040913_0301_agari_781,20260419040913_0301,20260419040913,,1776540414,0,s6u,1,ドロテア,0,23,6m,20260419040913_0301_059,59,28.5,synthetic_tile
20260419040913_0401_agari_1123,20260419040913_0401,20260419040913,,1776540867,3,太陽海,1,ドロテア,0,97,7s,20260419040913_0401_050,50,6.0,synthetic_tile
20260419040913_0402_agari_1224,20260419040913_0402,20260419040913,,1776541030,2,志云,1,ドロテア,0,91,5s,20260419040913_0402_034,34,31.4,synthetic_tile
20260419040913_0500_agari_1316,20260419040913_0500,20260419040913,,1776541180,3,太陽海,3,太陽海,1,17,5m,,,,
20260419040913_0600_agari_1488,20260419040913_0600,20260419040913,,1776541441,2,志云,0,s6u,0,79,2s,20260419040913_0600_059,59,16.5,self_pre_discard_hand
20260419040913_0700_agari_1617,20260419040913_0700,20260419040913,,1776541625,0,s6u,1,ドロテア,0,11,3m,20260419040913_0700_043,43,15.8,synthetic_tile
20260419044746_0000_agari_147,20260419044746_0000,20260419044746,特上卓,1776541835,2,olsn,3,iron12,0,26,7m,20260419044746_0000_048,48,15.2,synthetic_tile
20260419044746_0201_agari_448,20260419044746_0201,20260419044746,特上卓,1776542207,0,s6u,0,s6u,1,17,5m,,,,
20260419044746_0300_agari_605,20260419044746_0300,20260419044746,特上卓,1776542397,1,ponponsn,2,olsn,0,21,6m,20260419044746_0300_057,57,21.6,synthetic_tile
20260419044746_0400_agari_678,20260419044746_0400,20260419044746,特上卓,1776542491,0,s6u,3,iron12,0,127,5z,20260419044746_0400_024,24,2.0,synthetic_tile
20260419044746_0500_agari_845,20260419044746_0500,20260419044746,特上卓,1776542719,1,ponponsn,1,ponponsn,1,87,4s,,,,
20260419044746_0600_agari_1021,20260419044746_0600,20260419044746,特上卓,1776542910,3,iron12,3,iron12,1,58,6p,,,,
20260419044746_0700_agari_1106,20260419044746_0700,20260419044746,特上卓,1776543026,2,olsn,0,s6u,0,21,6m,20260419044746_0700_028,28,31.0,self_pre_discard_hand
20260419044746_0701_agari_1219,20260419044746_0701,20260419044746,特上卓,1776543168,0,s6u,0,s6u,1,10,3m,,,,
20260419051718_0000_agari_114,20260419051718_0000,20260419051718,,1776543569,2,大森人,2,大森人,1,82,3s,,,,
20260419051718_0100_agari_253,20260419051718_0100,20260419051718,,1776543745,2,大森人,2,大森人,1,71,9p,,,,
20260419051718_0200_agari_413,20260419051718_0200,20260419051718,,1776543919,2,大森人,2,大森人,1,20,6m,,,,
20260419051718_0201_agari_612,20260419051718_0201,20260419051718,,1776544172,3,りゅうパパ,2,大森人,0,66,8p,20260419051718_0201_073,73,2.0,synthetic_tile
20260419051718_0301_agari_941,20260419051718_0301,20260419051718,,1776544595,0,s6u,3,りゅうパパ,0,84,4s,20260419051718_0301_046,46,10.9,synthetic_tile
20260419051718_0301_agari_942,20260419051718_0301,20260419051718,,1776544595,1,アニカとぼくら,3,りゅうパパ,0,84,4s,20260419051718_0301_046,46,11.7,synthetic_tile
20260419051718_0400_agari_1039,20260419051718_0400,20260419051718,,1776544735,0,s6u,1,アニカとぼくら,0,82,3s,20260419051718_0400_032,32,12.0,synthetic_tile
20260419051718_0402_agari_1388,20260419051718_0402,20260419051718,,1776545196,3,りゅうパパ,2,大森人,0,72,1s,20260419051718_0402_052,52,6.5,synthetic_tile
20260419051718_0500_agari_1550,20260419051718_0500,20260419051718,,1776545377,1,アニカとぼくら,1,アニカとぼくら,1,101,8s,,,,
20260419051718_0502_agari_1729,20260419051718_0502,20260419051718,,1776545559,1,アニカとぼくら,1,アニカとぼくら,1,97,7s,,,,
20260419051718_0503_agari_1861,20260419051718_0503,20260419051718,,1776545708,0,s6u,3,りゅうパパ,0,62,7p,20260419051718_0503_046,46,15.3,synthetic_tile
20260419055528_0000_agari_195,20260419055528_0000,20260419055528,,1776545961,0,s6u,1,ブチギレリーチ,0,99,7s,20260419055528_0000_066,66,13.9,synthetic_tile
20260419055528_0100_agari_383,20260419055528_0100,20260419055528,,1776546188,3,mezzuj-2,3,mezzuj-2,1,21,6m,,,,
20260419055528_0201_agari_705,20260419055528_0201,20260419055528,,1776546636,1,ブチギレリーチ,2,MiNeO,0,70,9p,20260419055528_0201_042,42,11.7,synthetic_tile
20260419055528_0202_agari_856,20260419055528_0202,20260419055528,,1776546807,3,mezzuj-2,2,MiNeO,0,83,3s,20260419055528_0202_053,53,25.8,synthetic_tile
20260419055528_0300_agari_969,20260419055528_0300,20260419055528,,1776546953,0,s6u,0,s6u,1,52,r5p,,,,
20260419055528_0501_agari_1301,20260419055528_0501,20260419055528,,1776547373,1,ブチギレリーチ,1,ブチギレリーチ,1,86,4s,,,,
20260419055528_0600_agari_1478,20260419055528_0600,20260419055528,,1776547628,1,ブチギレリーチ,3,mezzuj-2,0,63,7p,20260419055528_0600_064,64,12.3,synthetic_tile
20260419055528_0702_agari_1810,20260419055528_0702,20260419055528,,1776548064,3,mezzuj-2,3,mezzuj-2,1,94,6s,,,,
20260419064401_0002_agari_590,20260419064401_0002,20260419064401,特上卓,1776549430,3,まるーん,2,沼野智樹裕樹直樹,0,18,5m,20260419064401_0002_051,51,34.6,synthetic_tile
20260419064401_0100_agari_759,20260419064401_0100,20260419064401,特上卓,1776549693,1,差し上げます,1,差し上げます,1,51,4p,,,,
20260419064401_0200_agari_816,20260419064401_0200,20260419064401,特上卓,1776549769,2,沼野智樹裕樹直樹,2,沼野智樹裕樹直樹,1,51,4p,,,,
20260419064401_0300_agari_912,20260419064401_0300,20260419064401,特上卓,1776549903,3,まるーん,0,s6u,0,93,6s,20260419064401_0300_032,32,9.1,self_pre_discard_hand
20260419064401_0400_agari_1087,20260419064401_0400,20260419064401,特上卓,1776550140,1,差し上げます,3,まるーん,0,100,8s,20260419064401_0400_062,62,7.8,synthetic_tile
20260419064401_0401_agari_1210,20260419064401_0401,20260419064401,特上卓,1776550287,1,差し上げます,1,差し上げます,1,18,5m,,,,
20260419071145_0000_agari_129,20260419071145_0000,20260419071145,,1776550460,2,鈴木だろう,0,s6u,0,37,1p,20260419071145_0000_046,46,4.2,self_pre_discard_hand
20260419071145_0001_agari_263,20260419071145_0001,20260419071145,,1776550633,3,カミナリ,2,鈴木だろう,0,51,4p,20260419071145_0001_048,48,15.6,synthetic_tile
20260419071145_0001_agari_264,20260419071145_0001,20260419071145,,1776550633,0,s6u,2,鈴木だろう,0,51,4p,20260419071145_0001_048,48,25.7,synthetic_tile
20260419071145_0100_agari_380,20260419071145_0100,20260419071145,,1776550789,2,鈴木だろう,3,カミナリ,0,55,5p,20260419071145_0100_040,40,8.4,synthetic_tile
20260419071145_0200_agari_506,20260419071145_0200,20260419071145,,1776550944,2,鈴木だろう,3,カミナリ,0,103,8s,20260419071145_0200_044,44,14.7,synthetic_tile
20260419071145_0300_agari_626,20260419071145_0300,20260419071145,,1776551075,1,51,2,鈴木だろう,0,98,7s,20260419071145_0300_043,43,14.4,synthetic_tile
20260419071145_0301_agari_767,20260419071145_0301,20260419071145,,1776551240,0,s6u,0,s6u,1,18,5m,,,,
20260419071145_0400_agari_924,20260419071145_0400,20260419071145,,1776551442,2,鈴木だろう,1,51,0,2,1m,20260419071145_0400_055,55,14.4,synthetic_tile
20260419071145_0401_agari_1006,20260419071145_0401,20260419071145,,1776551536,0,s6u,3,カミナリ,0,49,4p,20260419071145_0401_027,27,11.8,synthetic_tile
20260419071145_0500_agari_1110,20260419071145_0500,20260419071145,,1776551668,3,カミナリ,1,51,0,60,7p,20260419071145_0500_036,36,14.7,synthetic_tile
20260419071145_0501_agari_1198,20260419071145_0501,20260419071145,,1776551779,0,s6u,2,鈴木だろう,0,22,6m,20260419071145_0501_031,31,23.6,synthetic_tile
20260419071145_0600_agari_1296,20260419071145_0600,20260419071145,,1776551886,1,51,1,51,1,53,5p,,,,
20260419071145_0700_agari_1411,20260419071145_0700,20260419071145,,1776552034,2,鈴木だろう,2,鈴木だろう,1,5,2m,,,,
20260419123326_0000_agari_134,20260419123326_0000,20260419123326,特上卓,1776569748,0,s6u,0,s6u,1,63,7p,,,,
20260419123326_0001_agari_318,20260419123326_0001,20260419123326,特上卓,1776569969,0,s6u,0,s6u,1,7,2m,,,,
20260419123326_0002_agari_438,20260419123326_0002,20260419123326,特上卓,1776570109,0,s6u,3,Poco,0,61,7p,20260419123326_0002_043,43,19.6,synthetic_tile
20260419123326_0003_agari_501,20260419123326_0003,20260419123326,特上卓,1776570190,0,s6u,1,zanshin,0,26,7m,20260419123326_0003_020,20,18.4,synthetic_tile
20260419123326_0005_agari_617,20260419123326_0005,20260419123326,特上卓,1776570317,3,Poco,0,s6u,0,8,3m,20260419123326_0005_038,38,14.9,self_pre_discard_hand
20260419123326_0100_agari_735,20260419123326_0100,20260419123326,特上卓,1776570469,0,s6u,0,s6u,1,89,5s,,,,
20260419123326_0200_agari_844,20260419123326_0200,20260419123326,特上卓,1776570603,3,Poco,2,mitsurou,0,24,7m,20260419123326_0200_039,39,11.1,synthetic_tile
20260419123326_0300_agari_1001,20260419123326_0300,20260419123326,特上卓,1776570795,3,Poco,3,Poco,1,102,8s,,,,
20260419123326_0301_agari_1143,20260419123326_0301,20260419123326,特上卓,1776570956,3,Poco,3,Poco,1,57,6p,,,,
20260419125703_0101_agari_300,20260419125703_0101,20260419125703,,1776571352,3,khanhdz,0,s6u,0,14,4m,20260419125703_0101_038,38,21.6,self_pre_discard_hand
20260419125703_0200_agari_371,20260419125703_0200,20260419125703,,1776571409,2,Doraemon,3,khanhdz,0,17,5m,20260419125703_0200_026,26,11.9,synthetic_tile
20260419125703_0300_agari_488,20260419125703_0300,20260419125703,,1776571523,0,s6u,3,khanhdz,0,11,3m,20260419125703_0300_041,41,19.8,synthetic_tile
20260419130544_0000_agari_142,20260419130544_0000,20260419130544,,1776571683,0,s6u,0,s6u,1,84,4s,,,,
20260419130544_0101_agari_456,20260419130544_0101,20260419130544,,1776571997,0,s6u,3,のんびり北から,0,45,3p,20260419130544_0101_043,43,6.0,synthetic_tile
20260419130544_0201_agari_775,20260419130544_0201,20260419130544,,1776572322,2,にょーん,1,ハナヒバナ,0,67,8p,20260419130544_0201_042,42,14.7,synthetic_tile
20260419130544_0300_agari_966,20260419130544_0300,20260419130544,,1776572526,3,のんびり北から,1,ハナヒバナ,0,48,4p,20260419130544_0300_069,69,28.0,synthetic_tile
20260419185457_0000_agari_094,20260419185457_0000,20260419185457,特上卓,1776592580,0,s6u,3,俺麻雀,0,78,2s,20260419185457_0000_026,26,9.4,synthetic_tile
20260419185457_0001_agari_279,20260419185457_0001,20260419185457,特上卓,1776592821,0,s6u,0,s6u,1,63,7p,,,,
20260419185457_0002_agari_356,20260419185457_0002,20260419185457,特上卓,1776592917,1,OVPEリーダー,3,俺麻雀,0,91,5s,20260419185457_0002_027,27,19.2,synthetic_tile
20260419185457_0100_agari_467,20260419185457_0100,20260419185457,特上卓,1776593050,1,OVPEリーダー,0,s6u,0,50,4p,20260419185457_0100_039,39,26.5,self_pre_discard_hand
20260419185457_0101_agari_567,20260419185457_0101,20260419185457,特上卓,1776593162,0,s6u,3,俺麻雀,0,75,1s,20260419185457_0101_036,36,11.3,synthetic_tile
20260419185457_0200_agari_710,20260419185457_0200,20260419185457,特上卓,1776593347,1,OVPEリーダー,3,俺麻雀,0,95,6s,20260419185457_0200_050,50,29.9,synthetic_tile
20260419190920_0000_agari_071,20260419190920_0000,20260419190920,,1776593428,0,s6u,2,若竹_白荷,0,76,2s,20260419190920_0000_023,23,10.3,synthetic_tile
20260419190920_0100_agari_216,20260419190920_0100,20260419190920,,1776593586,2,若竹_白荷,1,15cake,0,2,1m,20260419190920_0100_047,47,18.4,synthetic_tile
20260419190920_0200_agari_360,20260419190920_0200,20260419190920,,1776593731,0,s6u,1,15cake,0,110,1z,20260419190920_0200_052,52,0.0,synthetic_tile
20260419190920_0300_agari_468,20260419190920_0300,20260419190920,,1776593875,2,若竹_白荷,0,s6u,0,21,6m,20260419190920_0300_038,38,19.8,self_pre_discard_hand
20260419190920_0301_agari_564,20260419190920_0301,20260419190920,,1776593985,1,15cake,0,s6u,0,50,4p,20260419190920_0301_034,34,29.5,self_pre_discard_hand
20260419190920_0400_agari_710,20260419190920_0400,20260419190920,,1776594176,1,15cake,2,若竹_白荷,0,10,3m,20260419190920_0400_051,51,23.9,synthetic_tile
20260419190920_0500_agari_787,20260419190920_0500,20260419190920,,1776594281,1,15cake,1,15cake,1,90,5s,,,,
20260419190920_0600_agari_932,20260419190920_0600,20260419190920,,1776594453,2,若竹_白荷,0,s6u,0,36,1p,20260419190920_0600_051,51,11.5,self_pre_discard_hand
20260419190920_0700_agari_1032,20260419190920_0700,20260419190920,,1776594576,0,s6u,0,s6u,1,104,9s,,,,
20260419190920_0800_agari_1112,20260419190920_0800,20260419190920,,1776594682,1,15cake,0,s6u,0,14,4m,20260419190920_0800_027,27,8.9,self_pre_discard_hand
20260419193144_0000_agari_096,20260419193144_0000,20260419193144,,1776594815,1,WIN神,2,Hellcat,0,22,6m,20260419193144_0000_034,34,13.1,synthetic_tile
20260419193144_0100_agari_208,20260419193144_0100,20260419193144,,1776594943,0,s6u,2,Hellcat,0,35,9m,20260419193144_0100_040,40,11.8,synthetic_tile
20260419193144_0200_agari_242,20260419193144_0200,20260419193144,,1776594984,0,s6u,0,s6u,1,12,4m,,,,
20260419193144_0300_agari_323,20260419193144_0300,20260419193144,,1776595072,3,おがわくん,2,Hellcat,0,93,6s,20260419193144_0300_027,27,21.8,synthetic_tile
20260419195250_0000_agari_098,20260419195250_0000,20260419195250,,1776596088,0,s6u,2,愛人28号,0,43,2p,20260419195250_0000_032,32,11.9,synthetic_tile
20260419195250_0300_agari_340,20260419195250_0300,20260419195250,,1776596691,1,ふろんがーぜっと,1,ふろんがーぜっと,1,123,4z,,,,
20260419195250_0400_agari_446,20260419195250_0400,20260419195250,,1776596823,1,ふろんがーぜっと,1,ふろんがーぜっと,1,25,7m,,,,
20260419195250_0500_agari_516,20260419195250_0500,20260419195250,,1776596937,2,愛人28号,0,s6u,0,101,8s,20260419195250_0500_023,23,11.9,self_pre_discard_hand
20260419195250_0600_agari_704,20260419195250_0600,20260419195250,,1776597181,1,ふろんがーぜっと,3,かねだ,0,78,2s,20260419195250_0600_068,68,28.4,synthetic_tile
20260419195250_0700_agari_781,20260419195250_0700,20260419195250,,1776597295,3,かねだ,1,ふろんがーぜっと,0,67,8p,20260419195250_0700_025,25,4.0,synthetic_tile
20260419195250_0701_agari_873,20260419195250_0701,20260419195250,,1776597411,0,s6u,0,s6u,1,50,4p,,,,
20260419202314_0000_agari_175,20260419202314_0000,20260419202314,特上卓,1776597973,2,JunKo,2,JunKo,1,96,7s,,,,
20260419202314_0100_agari_329,20260419202314_0100,20260419202314,特上卓,1776598173,1,yurimog,1,yurimog,1,20,6m,,,,
20260419202314_0200_agari_384,20260419202314_0200,20260419202314,特上卓,1776598258,0,s6u,3,鏡の笑顔,0,47,3p,20260419202314_0200_016,16,12.5,synthetic_tile
20260419202314_0300_agari_532,20260419202314_0300,20260419202314,特上卓,1776598426,3,鏡の笑顔,2,JunKo,0,84,4s,20260419202314_0300_052,52,15.7,synthetic_tile
20260419204954_0000_agari_159,20260419204954_0000,20260419204954,,1776599567,0,s6u,0,s6u,1,16,r5m,,,,
20260419204954_0200_agari_458,20260419204954_0200,20260419204954,,1776600014,0,s6u,1,funa_,0,33,9m,20260419204954_0200_063,63,1.0,synthetic_tile
20260419204954_0300_agari_641,20260419204954_0300,20260419204954,,1776600226,0,s6u,1,funa_,0,12,4m,20260419204954_0300_068,68,25.4,synthetic_tile
20260419204954_0500_agari_1228,20260419204954_0500,20260419204954,,1776601268,3,You-ta,3,You-ta,1,107,9s,,,,
20260419204954_0600_agari_1336,20260419204954_0600,20260419204954,,1776601400,3,You-ta,2,あたらしいおさけ,0,91,5s,20260419204954_0600_039,39,13.3,synthetic_tile
20260419204954_0601_agari_1471,20260419204954_0601,20260419204954,,1776601553,3,You-ta,2,あたらしいおさけ,0,20,6m,20260419204954_0601_048,48,4.0,synthetic_tile
20260419212642_0000_agari_117,20260419212642_0000,20260419212642,特上卓,1776601722,0,s6u,0,s6u,1,55,5p,,,,
20260419212642_0100_agari_205,20260419212642_0100,20260419212642,特上卓,1776601849,1,長山犬樹,1,長山犬樹,1,65,8p,,,,
20260419212642_0200_agari_344,20260419212642_0200,20260419212642,特上卓,1776602000,0,s6u,0,s6u,1,18,5m,,,,
20260419212642_0300_agari_498,20260419212642_0300,20260419212642,特上卓,1776602198,2,カピタン,2,カピタン,1,134,7z,,,,
20260419212642_0301_agari_644,20260419212642_0301,20260419212642,特上卓,1776602380,2,カピタン,2,カピタン,1,49,4p,,,,
20260419212642_0302_agari_781,20260419212642_0302,20260419212642,特上卓,1776602561,2,カピタン,1,長山犬樹,0,96,7s,20260419212642_0302_048,48,16.6,synthetic_tile
20260419212642_0303_agari_940,20260419212642_0303,20260419212642,特上卓,1776602722,2,カピタン,2,カピタン,1,47,3p,,,,
20260419212642_0304_agari_986,20260419212642_0304,20260419212642,特上卓,1776602775,1,長山犬樹,0,s6u,0,117,3z,20260419212642_0304_016,16,2.0,self_pre_discard_hand
20260419212642_0400_agari_1059,20260419212642_0400,20260419212642,特上卓,1776602857,0,s6u,0,s6u,1,133,7z,,,,
20260419212642_0500_agari_1230,20260419212642_0500,20260419212642,特上卓,1776603052,0,s6u,0,s6u,1,9,3m,,,,
20260419212642_0501_agari_1356,20260419212642_0501,20260419212642,特上卓,1776603210,2,カピタン,1,長山犬樹,0,48,4p,20260419212642_0501_045,45,34.6,synthetic_tile
20260419212642_0600_agari_1507,20260419212642_0600,20260419212642,特上卓,1776603389,3,kai.t,0,s6u,0,64,8p,20260419212642_0600_054,54,11.9,self_pre_discard_hand
20260419212642_0700_agari_1607,20260419212642_0700,20260419212642,特上卓,1776603506,0,s6u,0,s6u,1,81,3s,,,,
20260419220235_0000_agari_099,20260419220235_0000,20260419220235,,1776603865,3,ぽんこちゃん。,3,ぽんこちゃん。,1,76,2s,,,,
20260419220235_0501_agari_830,20260419220235_0501,20260419220235,,1776605044,2,逢坂小溪,0,s6u,0,123,4z,20260419220235_0501_035,35,2.0,self_pre_discard_hand
20260419220235_0600_agari_957,20260419220235_0600,20260419220235,,1776605198,3,ぽんこちゃん。,3,ぽんこちゃん。,1,4,2m,,,,
20260419223207_0001_agari_349,20260419223207_0001,20260419223207,特上卓,1776605901,3,ばしゃうま,3,ばしゃうま,1,89,5s,,,,
20260419223207_0100_agari_478,20260419223207_0100,20260419223207,特上卓,1776606043,1,モイヒャン,1,モイヒャン,1,20,6m,,,,
20260419223207_0101_agari_551,20260419223207_0101,20260419223207,特上卓,1776606153,2,2008-RF,0,s6u,0,90,5s,20260419223207_0101_023,23,17.5,self_pre_discard_hand
