discard_id,kyoku_id,hanchan_id,kyoku_info,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag,pystyle_top1_tile_37_text,pystyle_top1_expected_value_text,pystyle_top2_tile_37_text,pystyle_top2_expected_value_text,pystyle_top3_tile_37_text,pystyle_top3_expected_value_text
20260409115526_0201_049,20260409115526_0201,20260409115526,0201,3,不会配平,61,7p,tedashi,1775704088,3539.63,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72]",,,,33m 45p 12334r5789s,,,,,,,,,,,,,,
20260409115526_0201_050,20260409115526_0201,20260409115526,0201,0,s6u,112,2z,tsumogiri,1775704088,721.782,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72,112]",,,,33m 45p 12334r5789s 2z,,,,0,0,4,36p,0,,,,,,
20260409115526_0201_051,20260409115526_0201,20260409115526,0201,1,SweetBit,114,2z,tedashi,1775704093,4403.454,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72]",,,,33m 45p 12334r5789s,,,,,,,,,,,,,,
20260409115526_0201_052,20260409115526_0201,20260409115526,0201,2,ff2,31,8m,risekichu_hokan_tsumogiri,1775704096,3171.221,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72]",,,,33m 45p 12334r5789s,,,,,,,,,,,,,,
20260409115526_0201_053,20260409115526_0201,20260409115526,0201,3,不会配平,117,3z,risekichu_hokan_tsumogiri,1775704098,1999.41,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72]",,,,33m 45p 12334r5789s,,,,,,,,,,,,,,
20260409115526_0201_054,20260409115526_0201,20260409115526,0201,0,s6u,97,7s,tsumogiri,1775704099,687.094,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72,97]",,,,33m 45p 12334r57789s,,,,0,0,3,36p,0,,,,,,
20260409115526_0201_055,20260409115526_0201,20260409115526,0201,1,SweetBit,50,4p,tedashi,1775704107,8565.952,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72]",,,,33m 45p 12334r5789s,,,,,,,,,,,,,,
20260409115526_0201_056,20260409115526_0201,20260409115526,0201,2,ff2,78,2s,risekichu_hokan_tsumogiri,1775704109,1550.182,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72]",,,,33m 45p 12334r5789s,,,,,,,,,,,,,,
20260409115526_0201_057,20260409115526_0201,20260409115526,0201,3,不会配平,70,9p,tedashi,1775704110,1404.291,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72]",,,,33m 45p 12334r5789s,,,,,,,,,,,,,,
20260409115526_0201_058,20260409115526_0201,20260409115526,0201,0,s6u,68,9p,tsumogiri,1775704111,698.615,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72,68]",,,,33m 459p 12334r5789s,,,,0,0,4,36p,0,,,,,,
20260409115526_0201_059,20260409115526_0201,20260409115526,0201,1,SweetBit,47,3p,tedashi,1775704121,10386.832,,0,,"[9,77,53,88,49,10,99,83,102,81,84,107,72]",,,,33m 45p 12334r5789s,,,,,,,,,,,,,,
20260409115526_0202_000,20260409115526_0202,20260409115526,0202,0,s6u,115,2z,tedashi,1775704138,,,0,,"[7,55,115,68,9,48,58,59,96,78,87,108,89,25]",,,,237m 45669p 2457s 12z,,,,3,3,5,,0,,,,,,
20260409115526_0202_001,20260409115526_0202,20260409115526,0202,1,SweetBit,121,4z,tedashi,1775704142,3726.759,,0,,"[7,55,68,9,48,58,59,96,78,87,108,89,25]",,,,237m 45669p 2457s 1z,,,,,,,,,,,,,,
20260409115526_0202_002,20260409115526_0202,20260409115526,0202,2,ff2,112,2z,tedashi,1775704144,1935.296,,0,,"[7,55,68,9,48,58,59,96,78,87,108,89,25]",,,,237m 45669p 2457s 1z,,,,,,,,,,,,,,
20260409115526_0202_003,20260409115526_0202,20260409115526,0202,3,不会配平,134,7z,tedashi,1775704147,2853.318,,0,,"[7,55,68,9,48,58,59,96,78,87,108,89,25]",,,,237m 45669p 2457s 1z,,,,,,,,,,,,,,
20260409115526_0202_004,20260409115526_0202,20260409115526,0202,0,s6u,68,9p,tedashi,1775704148,1640.367,,1,1559.11,"[7,55,68,9,48,58,59,96,78,87,108,89,25,124]",,,,237m 45669p 2457s 15z,,,,3,3,5,,0,,,,,,
20260409115526_0202_005,20260409115526_0202,20260409115526,0202,1,SweetBit,113,2z,tedashi,1775704152,2687.052,,0,,"[7,55,9,48,58,59,96,78,87,108,89,25,124]",,,,237m 4566p 2457s 15z,,,,,,,,,,,,,,
20260409115526_0202_006,20260409115526_0202,20260409115526,0202,2,ff2,132,7z,tedashi,1775704154,1544.134,,0,,"[7,55,9,48,58,59,96,78,87,108,89,25,124]",,,,237m 4566p 2457s 15z,,,,,,,,,,,,,,
20260409115526_0202_007,20260409115526_0202,20260409115526,0202,3,不会配平,120,4z,tedashi,1775704155,1449.462,,0,,"[7,55,9,48,58,59,96,78,87,108,89,25,124]",,,,237m 4566p 2457s 15z,,,,,,,,,,,,,,
20260409115526_0202_008,20260409115526_0202,20260409115526,0202,0,s6u,122,4z,tsumogiri,1775704157,1753.875,,0,,"[7,55,9,48,58,59,96,78,87,108,89,25,124,122]",,,,237m 4566p 2457s 145z,,,,3,3,5,,0,,,,,,
20260409115526_0202_009,20260409115526_0202,20260409115526,0202,1,SweetBit,70,9p,tedashi,1775704161,3911.35,,0,,"[7,55,9,48,58,59,96,78,87,108,89,25,124]",,,,237m 4566p 2457s 15z,,,,,,,,,,,,,,
20260409115526_0202_010,20260409115526_0202,20260409115526,0202,2,ff2,117,3z,tedashi,1775704164,2715.781,,0,,"[7,55,9,48,58,59,96,78,87,108,89,25,124]",,,,237m 4566p 2457s 15z,,,,,,,,,,,,,,
20260409115526_0202_011,20260409115526_0202,20260409115526,0202,3,不会配平,67,8p,tedashi,1775704165,1414.597,,0,,"[7,55,9,48,58,59,96,78,87,108,89,25,124]",,,,237m 4566p 2457s 15z,,,,,,,,,,,,,,
20260409115526_0202_012,20260409115526_0202,20260409115526,0202,0,s6u,108,1z,tedashi,1775704169,4170.574,,0,,"[7,55,9,48,58,59,96,78,87,108,89,25,124,4]",,,,2237m 4566p 2457s 15z,,,,3,3,4,,0,,,,,,
20260409115526_0202_013,20260409115526_0202,20260409115526,0202,1,SweetBit,0,1m,risekichu_hokan_tsumogiri,1775704171,1970.533,,0,,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_014,20260409115526_0202,20260409115526,0202,2,ff2,116,3z,risekichu_hokan_tsumogiri,1775704173,1939.278,,0,,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_015,20260409115526_0202,20260409115526,0202,3,不会配平,110,1z,tedashi,1775704176,2732.346,,0,,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_016,20260409115526_0202,20260409115526,0202,0,s6u,38,1p,tsumogiri,1775704178,1512.409,,0,,"[7,55,9,48,58,59,96,78,87,89,25,124,4,38]",,,,2237m 14566p 2457s 5z,,,,3,3,4,,0,,,,,,
20260409115526_0202_017,20260409115526_0202,20260409115526,0202,1,SweetBit,80,3s,risekichu_hokan_tsumogiri,1775704185,7598.4,,1,935.542,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_018,20260409115526_0202,20260409115526,0202,2,ff2,119,3z,risekichu_hokan_tsumogiri,1775704188,1551.111,,0,,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_019,20260409115526_0202,20260409115526,0202,3,不会配平,39,1p,tedashi,1775704192,3946.271,,0,,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_020,20260409115526_0202,20260409115526,0202,0,s6u,135,7z,tsumogiri,1775704195,3022.671,,0,,"[7,55,9,48,58,59,96,78,87,89,25,124,4,135]",,,,2237m 4566p 2457s 57z,,,,3,3,4,,0,,,,,,
20260409115526_0202_021,20260409115526_0202,20260409115526,0202,1,SweetBit,40,2p,risekichu_hokan_tsumogiri,1775704197,2316.941,,1,2802.017,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_022,20260409115526_0202,20260409115526,0202,2,ff2,65,8p,tedashi,1775704201,1642.807,,0,,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_023,20260409115526_0202,20260409115526,0202,3,不会配平,53,5p,tedashi,1775704203,1724.106,,6,203.321,"[7,55,9,48,58,59,96,78,87,89,25,124,4]",,,,2237m 4566p 2457s 5z,,,,,,,,,,,,,,
20260409115526_0202_024,20260409115526_0202,20260409115526,0202,0,s6u,78,2s,tedashi,1775704205,2155.314,,1,1111.651,"[7,55,9,48,58,59,96,78,87,89,25,124,4,49]",,,,2237m 44566p 2457s 5z,,,,2,2,3,,0,,,,,,
20260409115526_0202_025,20260409115526_0202,20260409115526,0202,1,SweetBit,51,4p,risekichu_hokan_tsumogiri,1775704208,1869.076,,1,2506.35,"[7,55,9,48,58,59,96,87,89,25,124,4,49]",,,,2237m 44566p 457s 5z,,,,,,,,,,,,,,
20260409115526_0202_026,20260409115526_0202,20260409115526,0202,2,ff2,29,8m,tedashi,1775704212,1551.033,,2,1382.993,"[7,55,9,48,58,59,96,87,89,25,124,4,49]",,,,2237m 44566p 457s 5z,,,,,,,,,,,,,,
20260409115526_0202_027,20260409115526_0202,20260409115526,0202,3,不会配平,26,7m,tedashi,1775704215,775.703,,0,,"[7,55,9,48,58,59,96,87,89,25,124,4,49]",,,,2237m 44566p 457s 5z,,,,,,,,,,,,,,
20260409115526_0202_028,20260409115526_0202,20260409115526,0202,0,s6u,124,5z,tedashi,1775704216,1627.892,,1,1631.653,"[7,55,9,48,58,59,96,87,89,25,124,4,49,106]",,,,2237m 44566p 4579s 5z,,,,2,2,3,,0,,,,,,
20260409115526_0202_029,20260409115526_0202,20260409115526,0202,1,SweetBit,114,2z,risekichu_hokan_tsumogiri,1775704220,1643.738,,0,,"[7,55,9,48,58,59,96,87,89,25,4,49,106]",,,,2237m 44566p 4579s,,,,,,,,,,,,,,
20260409115526_0202_030,20260409115526_0202,20260409115526,0202,2,ff2,102,8s,risekichu_hokan_tsumogiri,1775704221,1400.129,,2,5058.714,"[7,55,9,48,58,59,96,87,89,25,4,49,106]",,,,2237m 44566p 4579s,,,,,,,,,,,,,,
20260409115526_0202_031,20260409115526_0202,20260409115526,0202,3,不会配平,62,7p,tedashi,1775704227,872.866,,6,216.727,"[7,55,9,48,58,59,96,87,89,25,4,49,106]",,,,2237m 44566p 4579s,,,,,,,,,,,,,,
20260409115526_0202_032,20260409115526_0202,20260409115526,0202,0,s6u,25,7m,tedashi,1775704233,6222.483,,1,1905.16,"[7,55,9,48,58,59,96,87,89,25,4,49,106,105]",,,,2237m 44566p 45799s,,,,2,2,2,,0,,,,,,
20260409115526_0202_033,20260409115526_0202,20260409115526,0202,1,SweetBit,81,3s,tedashi,1775704240,4724.955,,1,1746.351,"[7,55,9,48,58,59,96,87,89,4,49,106,105]",,,,223m 44566p 45799s,,,,,,,,,,,,,,
20260409115526_0202_034,20260409115526_0202,20260409115526,0202,2,ff2,90,5s,tedashi,1775704243,1739.58,,0,,"[7,55,9,48,58,59,96,87,89,4,49,106,105]",,,,223m 44566p 45799s,,,,,,,,,,,,,,
20260409115526_0202_035,20260409115526_0202,20260409115526,0202,3,不会配平,111,1z,risekichu_hokan_tsumogiri,1775704245,1320.962,,0,,"[7,55,9,48,58,59,96,87,89,4,49,106,105]",,,,223m 44566p 45799s,,,,,,,,,,,,,,
20260409115526_0202_036,20260409115526_0202,20260409115526,0202,0,s6u,96,7s,tedashi,1775704251,6421.853,,1,2560.323,"[7,55,9,48,58,59,96,87,89,4,49,106,105,5]",,,,2223m 44566p 45799s,,,,1,1,2,,0,,,,,,
20260409115526_0202_037,20260409115526_0202,20260409115526,0202,1,SweetBit,17,5m,tedashi,1775704256,2606.408,,1,1269.578,"[7,55,9,48,58,59,87,89,4,49,106,105,5]",,,,2223m 44566p 4599s,,,,,,,,,,,,,,
20260409115526_0202_038,20260409115526_0202,20260409115526,0202,2,ff2,36,1p,tedashi,1775704265,7567.145,,0,,"[7,55,9,48,58,59,87,89,4,49,106,105,5]",,,,2223m 44566p 4599s,,,,,,,,,,,,,,
20260409115526_0202_039,20260409115526_0202,20260409115526,0202,3,不会配平,83,3s,risekichu_hokan_tsumogiri,1775704266,1295.058,,1,1704.821,"[7,55,9,48,58,59,87,89,4,49,106,105,5]",,,,2223m 44566p 4599s,,,,,,,,,,,,,,
20260409115526_0202_040,20260409115526_0202,20260409115526,0202,0,s6u,9,3m,tedashi,1775704271,3168.247,,1,1895.245,"[7,55,9,48,58,59,87,89,4,49,106,105,5,42]",,,,2223m 244566p 4599s,,,,1,1,2,,0,,,,,,
20260409115526_0202_041,20260409115526_0202,20260409115526,0202,1,SweetBit,2,1m,risekichu_hokan_tsumogiri,1775704276,2952.984,,0,,"[7,55,48,58,59,87,89,4,49,106,105,5,42]",,,,222m 244566p 4599s,,,,,,,,,,,,,,
20260409121212_0000_000,20260409121212_0000,20260409121212,0000,1,キャキャオ,0,1m,tedashi,1775704338,,,0,,"[13,112,100,77,104,103,42,72,79,32,87,6,65]",,,,249m 28p 1224889s 2z,,,,,,,,,,,,,,
20260409121212_0000_001,20260409121212_0000,20260409121212,0000,2,田口,123,4z,tedashi,1775704344,5842.675,,0,,"[13,112,100,77,104,103,42,72,79,32,87,6,65]",,,,249m 28p 1224889s 2z,,,,,,,,,,,,,,
20260409121212_0000_002,20260409121212_0000,20260409121212,0000,3,ff2,1,1m,tedashi,1775704346,2389.845,,0,,"[13,112,100,77,104,103,42,72,79,32,87,6,65]",,,,249m 28p 1224889s 2z,,,,,,,,,,,,,,
20260409121212_0000_003,20260409121212_0000,20260409121212,0000,0,s6u,32,9m,tedashi,1775704348,1670.562,,0,,"[13,112,100,77,104,103,42,72,79,32,87,6,65,60]",,,,249m 278p 1224889s 2z,,,,3,3,4,,0,,,,,,
20260409121212_0000_004,20260409121212_0000,20260409121212,0000,1,キャキャオ,113,2z,risekichu_hokan_tsumogiri,1775704351,2785.655,,0,,"[13,112,100,77,104,103,42,72,79,87,6,65,60]",,,,24m 278p 1224889s 2z,,,,,,,,,,,,,,
20260409121212_0000_005,20260409121212_0000,20260409121212,0000,2,田口,119,3z,tedashi,1775704357,6705.034,,0,,"[13,112,100,77,104,103,42,72,79,87,6,65,60]",,,,24m 278p 1224889s 2z,,,,,,,,,,,,,,
20260409121212_0000_006,20260409121212_0000,20260409121212,0000,3,ff2,128,6z,tedashi,1775704360,2988.673,,2,1757.436,"[13,112,100,77,104,103,42,72,79,87,6,65,60]",,,,24m 278p 1224889s 2z,,,,,,,,,,,,,,
20260409121212_0000_007,20260409121212_0000,20260409121212,0000,1,キャキャオ,101,8s,tedashi,1775704363,1416.316,,1,4268.303,"[13,112,100,77,104,103,42,72,79,87,6,65,60]",,,,24m 278p 1224889s 2z,,,,,,,,,,,,,,
20260409121212_0000_008,20260409121212_0000,20260409121212,0000,0,s6u,104,9s,tedashi,1775704368,867.509,,0,,"[13,112,100,77,104,42,72,79,87,6,65,60]",,,,24m 278p 122489s 2z,,,,,,,,,,,,,,
20260409121212_0000_009,20260409121212_0000,20260409121212,0000,1,キャキャオ,58,6p,tedashi,1775704370,2018.339,,0,,"[13,112,100,77,42,72,79,87,6,65,60]",,,,24m 278p 12248s 2z,,,,,,,,,,,,,,
20260409121212_0000_010,20260409121212_0000,20260409121212,0000,2,田口,116,3z,tedashi,1775704372,2326.313,,0,,"[13,112,100,77,42,72,79,87,6,65,60]",,,,24m 278p 12248s 2z,,,,,,,,,,,,,,
20260409121212_0000_011,20260409121212_0000,20260409121212,0000,3,ff2,106,9s,tedashi,1775704374,1878.863,,0,,"[13,112,100,77,42,72,79,87,6,65,60]",,,,24m 278p 12248s 2z,,,,,,,,,,,,,,
20260409121212_0000_012,20260409121212_0000,20260409121212,0000,0,s6u,42,2p,tedashi,1775704381,7383.242,,2,2433.621,"[13,112,100,77,42,72,79,87,6,65,60,75]",,,,24m 278p 112248s 2z,,,,,,,,,,,,,,
20260409121212_0000_013,20260409121212_0000,20260409121212,0000,1,キャキャオ,37,1p,tedashi,1775704385,849.304,,0,,"[13,112,100,77,72,79,87,6,65,60,75]",,,,24m 78p 112248s 2z,,,,,,,,,,,,,,
20260409121212_0000_014,20260409121212_0000,20260409121212,0000,2,田口,29,8m,tedashi,1775704396,10969.992,,0,,"[13,112,100,77,72,79,87,6,65,60,75]",,,,24m 78p 112248s 2z,,,,,,,,,,,,,,
20260409121212_0000_015,20260409121212_0000,20260409121212,0000,3,ff2,14,4m,tedashi,1775704404,8348.017,,0,,"[13,112,100,77,72,79,87,6,65,60,75]",,,,24m 78p 112248s 2z,,,,,,,,,,,,,,
20260409121212_0000_016,20260409121212_0000,20260409121212,0000,0,s6u,72,1s,tedashi,1775704409,5244.545,,0,,"[13,112,100,77,72,79,87,6,65,60,75,9]",,,,234m 78p 112248s 2z,,,,,,,,,,,,,,
20260409121212_0001_000,20260409121212_0001,20260409121212,0001,1,キャキャオ,113,2z,tedashi,1775704418,,,0,,"[72,117,106,74,78,133,16,45,40,57,116,114,63]",,,,r5m 2367p 1129s 2337z,,,,,,,,,,,,,,
20260409121212_0001_001,20260409121212_0001,20260409121212,0001,2,田口,121,4z,tedashi,1775704424,6088.43,,1,1259.022,"[72,117,106,74,78,133,16,45,40,57,116,114,63]",,,,r5m 2367p 1129s 2337z,,,,,,,,,,,,,,
20260409121212_0001_002,20260409121212_0001,20260409121212,0001,3,ff2,33,9m,tedashi,1775704427,1423.074,,0,,"[72,117,106,74,78,133,16,45,40,57,116,114,63]",,,,r5m 2367p 1129s 2337z,,,,,,,,,,,,,,
20260409121212_0001_003,20260409121212_0001,20260409121212,0001,0,s6u,114,2z,tedashi,1775704428,1337.77,,0,,"[72,117,106,74,78,133,16,45,40,57,116,114,63,54]",,,,r5m 23567p 1129s 2337z,,,,3,3,4,,0,,,,,,
20260409121212_0001_004,20260409121212_0001,20260409121212,0001,1,キャキャオ,118,3z,tedashi,1775704431,2176.324,,6,206.167,"[72,117,106,74,78,133,16,45,40,57,116,63,54]",,,,r5m 23567p 1129s 337z,,,,,,,,,,,,,,
20260409121212_0001_005,20260409121212_0001,20260409121212,0001,2,田口,35,9m,tedashi,1775704433,2656.747,,0,,"[72,117,106,74,78,133,16,45,40,57,116,63,54]",,,,r5m 23567p 1129s 337z,,,,,,,,,,,,,,
20260409121212_0001_006,20260409121212_0001,20260409121212,0001,3,ff2,31,8m,tedashi,1775704435,1764.412,,6,197.88,"[72,117,106,74,78,133,16,45,40,57,116,63,54]",,,,r5m 23567p 1129s 337z,,,,,,,,,,,,,,
20260409121212_0001_007,20260409121212_0001,20260409121212,0001,0,s6u,133,7z,tedashi,1775704436,1125.897,,0,,"[72,117,106,74,78,133,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 337z,,,,3,3,3,,0,,,,,,
20260409121212_0001_008,20260409121212_0001,20260409121212,0001,1,キャキャオ,125,5z,risekichu_hokan_tsumogiri,1775704438,1960.494,,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 33z,,,,,,,,,,,,,,
20260409121212_0001_009,20260409121212_0001,20260409121212,0001,2,田口,110,1z,tedashi,1775704447,8979.746,,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 33z,,,,,,,,,,,,,,
20260409121212_0001_010,20260409121212_0001,20260409121212,0001,3,ff2,42,2p,tedashi,1775704451,3365.557,,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 33z,,,,,,,,,,,,,,
20260409121212_0001_011,20260409121212_0001,20260409121212,0001,0,s6u,6,2m,tsumogiri,1775704458,7392.905,,1,2873.433,"[72,117,106,74,78,16,45,40,57,116,63,54,56,6]",,,,2r5m 235667p 1129s 33z,,,,3,3,3,,0,2m,1194pt,9s,1165pt,1s,1118pt
20260409121212_0001_012,20260409121212_0001,20260409121212,0001,2,田口,130,6z,tedashi,1775704461,944.207,,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 33z,,,,,,,,,,,,,,
20260409121212_0001_013,20260409121212_0001,20260409121212,0001,3,ff2,97,7s,tedashi,1775704465,4005.285,,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 33z,,,,,,,,,,,,,,
20260409121212_0001_014,20260409121212_0001,20260409121212,0001,0,s6u,111,1z,tsumogiri,1775704471,6068.764,,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56,111]",,,,r5m 235667p 1129s 133z,,,,3,3,3,,0,1z,1340pt,9s,1296pt,1s,1235pt
20260409121212_0001_015,20260409121212_0001,20260409121212,0001,1,キャキャオ,75,1s,tedashi,1775704474,2827.77,,6,211.634,"[72,117,106,74,78,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 33z,,,,,,,,,,,,,,
20260409121212_0001_016,20260409121212_0001,20260409121212,0001,2,田口,132,7z,tedashi,1775704476,2026.636,,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 33z,,,,,,,,,,,,,,
20260409121212_0001_017,20260409121212_0001,20260409121212,0001,3,ff2,104,9s,tedashi,1775704479,1040.2,2050.272,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56]",,,,r5m 235667p 1129s 33z,,,,,,,,,,,,,,
20260409121212_0001_018,20260409121212_0001,20260409121212,0001,0,s6u,116,3z,tedashi,1775704487,7371.528,,0,,"[72,117,106,74,78,16,45,40,57,116,63,54,56,101]",,,,r5m 235667p 11289s 33z,,,,2,2,3,,0,1s,1060pt,6p,1057pt,2s,979pt
20260409121212_0001_019,20260409121212_0001,20260409121212,0001,1,キャキャオ,28,8m,tedashi,1775704492,5204.375,,0,,"[72,117,106,74,78,16,45,40,57,63,54,56,101]",,,,r5m 235667p 11289s 3z,,,,,,,,,,,,,,
20260409121212_0001_020,20260409121212_0001,20260409121212,0001,2,田口,105,9s,risekichu_hokan_tsumogiri,1775704494,1965.197,,0,,"[72,117,106,74,78,16,45,40,57,63,54,56,101]",,,,r5m 235667p 11289s 3z,,,,,,,,,,,,,,
20260409121212_0001_021,20260409121212_0001,20260409121212,0001,3,ff2,15,4m,risekichu_hokan_tsumogiri,1775704497,2789.309,,0,,"[72,117,106,74,78,16,45,40,57,63,54,56,101]",,,,r5m 235667p 11289s 3z,,,,,,,,,,,,,,
20260409121212_0001_022,20260409121212_0001,20260409121212,0001,0,s6u,117,3z,tedashi,1775704498,1445.809,,0,,"[72,117,106,74,78,16,45,40,57,63,54,56,101,128]",,,,r5m 235667p 11289s 36z,,,,3,3,4,,0,,,,,,
20260409121212_0001_023,20260409121212_0001,20260409121212,0001,1,キャキャオ,30,8m,tedashi,1775704502,3730.655,,0,,"[72,106,74,78,16,45,40,57,63,54,56,101,128]",,,,r5m 235667p 11289s 6z,,,,,,,,,,,,,,
20260409121212_0001_024,20260409121212_0001,20260409121212,0001,2,田口,115,2z,tedashi,1775704504,2192.919,,0,,"[72,106,74,78,16,45,40,57,63,54,56,101,128]",,,,r5m 235667p 11289s 6z,,,,,,,,,,,,,,
20260409121212_0100_000,20260409121212_0100,20260409121212,0100,2,田口,120,4z,risekichu_hokan_tsumogiri,1775704520,,,0,,"[83,82,25,60,8,112,28,38,117,69,79,129,130]",,,,378m 179p 233s 2366z,,,,,,,,,,,,,,
20260409121212_0100_001,20260409121212_0100,20260409121212,0100,3,ff2,111,1z,tedashi,1775704526,5709.957,,0,,"[83,82,25,60,8,112,28,38,117,69,79,129,130]",,,,378m 179p 233s 2366z,,,,,,,,,,,,,,
20260409121212_0100_002,20260409121212_0100,20260409121212,0100,0,s6u,112,2z,tedashi,1775704529,2495.063,,0,,"[83,82,25,60,8,112,28,38,117,69,79,129,130,109]",,,,378m 179p 233s 12366z,,,,4,4,4,,0,,,,,,
20260409121212_0100_003,20260409121212_0100,20260409121212,0100,1,キャキャオ,123,4z,tedashi,1775704532,2842.709,,0,,"[83,82,25,60,8,28,38,117,69,79,129,130,109]",,,,378m 179p 233s 1366z,,,,,,,,,,,,,,
20260409121212_0100_004,20260409121212_0100,20260409121212,0100,2,田口,135,7z,tedashi,1775704534,2687.019,,0,,"[83,82,25,60,8,28,38,117,69,79,129,130,109]",,,,378m 179p 233s 1366z,,,,,,,,,,,,,,
20260409121212_0100_005,20260409121212_0100,20260409121212,0100,3,ff2,133,7z,tedashi,1775704537,2405.178,,0,,"[83,82,25,60,8,28,38,117,69,79,129,130,109]",,,,378m 179p 233s 1366z,,,,,,,,,,,,,,
20260409121212_0100_006,20260409121212_0100,20260409121212,0100,0,s6u,38,1p,tedashi,1775704538,1424.223,,0,,"[83,82,25,60,8,28,38,117,69,79,129,130,109,32]",,,,3789m 179p 233s 1366z,,,,3,3,4,,0,,,,,,
20260409121212_0100_007,20260409121212_0100,20260409121212,0100,1,キャキャオ,3,1m,tedashi,1775704541,2617.838,,0,,"[83,82,25,60,8,28,117,69,79,129,130,109,32]",,,,3789m 79p 233s 1366z,,,,,,,,,,,,,,
20260409121212_0100_008,20260409121212_0100,20260409121212,0100,2,田口,4,2m,tedashi,1775704543,2428.354,,1,1029.016,"[83,82,25,60,8,28,117,69,79,129,130,109,32]",,,,3789m 79p 233s 1366z,,,,,,,,,,,,,,
20260409121212_0100_009,20260409121212_0100,20260409121212,0100,3,ff2,67,8p,tedashi,1775704549,4879.855,,2,1803.906,"[83,82,25,60,8,28,117,69,79,129,130,109,32]",,,,3789m 79p 233s 1366z,,,,,,,,,,,,,,
20260409121212_0100_010,20260409121212_0100,20260409121212,0100,0,s6u,109,1z,tedashi,1775704552,1155.896,,0,,"[83,82,25,8,28,117,79,129,130,109,32]",,,,3789m 233s 1366z,,,,2,2,,,0,,,,,,
20260409121212_0100_011,20260409121212_0100,20260409121212,0100,1,キャキャオ,126,5z,tedashi,1775704556,3652.462,,0,,"[83,82,25,8,28,117,79,129,130,32]",,,,3789m 233s 366z,,,,,,,,,,,,,,
20260409121212_0100_012,20260409121212_0100,20260409121212,0100,2,田口,42,2p,tedashi,1775704558,2218.766,,0,,"[83,82,25,8,28,117,79,129,130,32]",,,,3789m 233s 366z,,,,,,,,,,,,,,
20260409121212_0100_013,20260409121212_0100,20260409121212,0100,3,ff2,134,7z,risekichu_hokan_tsumogiri,1775704560,1669.697,,0,,"[83,82,25,8,28,117,79,129,130,32]",,,,3789m 233s 366z,,,,,,,,,,,,,,
20260409121212_0100_014,20260409121212_0100,20260409121212,0100,0,s6u,8,3m,tedashi,1775704562,2484.513,,0,,"[83,82,25,8,28,117,79,129,130,32,30]",,,,37889m 233s 366z,,,,2,2,,,0,,,,,,
