discard_id,kyoku_id,hanchan_id,room_class_label,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag,pystyle_top1_tile_37_text,pystyle_top1_expected_value_text,pystyle_top2_tile_37_text,pystyle_top2_expected_value_text,pystyle_top3_tile_37_text,pystyle_top3_expected_value_text
20260414172200_0100_013,20260414172200_0100,20260414172200,一般卓,3,ABC1234,135,7z,tedashi,1776155150,2312.146,,0,,"[36,52,50,8,73,1,63,21,33,87,16,93,43]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_014,20260414172200_0100,20260414172200,一般卓,0,パシフィック,63,7p,tedashi,1776155151,1162.503,,0,,"[36,52,50,8,73,1,63,21,33,87,16,93,43,60]",,,,13r569m 124r577p 146s,,,,3,3,5,,0,,,,,,
20260414172200_0100_015,20260414172200_0100,20260414172200,一般卓,1,変身忍者,119,3z,risekichu_hokan_tsumogiri,1776155153,2130.855,,0,,"[36,52,50,8,73,1,21,33,87,16,93,43,60]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_016,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,77,2s,tedashi,1776155155,2378.25,,1,2876.59,"[36,52,50,8,73,1,21,33,87,16,93,43,60]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_017,20260414172200_0100,20260414172200,一般卓,3,ABC1234,5,2m,tedashi,1776155163,4814.812,,6,311.901,"[36,52,50,8,73,1,21,33,87,16,93,43,60]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_018,20260414172200_0100,20260414172200,一般卓,0,パシフィック,46,3p,tsumogiri,1776155165,1313.327,,0,,"[36,52,50,8,73,1,21,33,87,16,93,43,60,46]",,,,13r569m 1234r57p 146s,,,,3,3,6,,0,,,,,,
20260414172200_0100_019,20260414172200_0100,20260414172200,一般卓,1,変身忍者,79,2s,risekichu_hokan_tsumogiri,1776155167,2031.722,,0,,"[36,52,50,8,73,1,21,33,87,16,93,43,60]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_020,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,104,9s,tedashi,1776155169,2596.183,,0,,"[36,52,50,8,73,1,21,33,87,16,93,43,60]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_021,20260414172200_0100,20260414172200,一般卓,3,ABC1234,109,1z,tedashi,1776155178,9320.655,,0,,"[36,52,50,8,73,1,21,33,87,16,93,43,60]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_022,20260414172200_0100,20260414172200,一般卓,0,パシフィック,73,1s,tedashi,1776155180,1304.445,,0,,"[36,52,50,8,73,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 1146s,,,,3,3,5,,0,,,,,,
20260414172200_0100_023,20260414172200_0100,20260414172200,一般卓,1,変身忍者,9,3m,tedashi,1776155183,2718.62,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_024,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,97,7s,tedashi,1776155188,5024.594,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_025,20260414172200_0100,20260414172200,一般卓,3,ABC1234,129,6z,tedashi,1776155194,6434.562,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_026,20260414172200_0100,20260414172200,一般卓,0,パシフィック,6,2m,tsumogiri,1776155195,1336.448,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74,6]",,,,123r569m 124r57p 146s,,,,3,3,6,,0,,,,,,
20260414172200_0100_027,20260414172200_0100,20260414172200,一般卓,1,変身忍者,12,4m,risekichu_hokan_tsumogiri,1776155199,3353.731,,1,2051.844,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_028,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,15,4m,tedashi,1776155207,6037.91,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_029,20260414172200_0100,20260414172200,一般卓,3,ABC1234,105,9s,tedashi,1776155220,13386.497,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_030,20260414172200_0100,20260414172200,一般卓,0,パシフィック,64,8p,tsumogiri,1776155222,1407.493,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74,64]",,,,13r569m 124r578p 146s,,,,4,4,6,,0,,,,,,
20260414172200_0100_031,20260414172200_0100,20260414172200,一般卓,1,変身忍者,81,3s,risekichu_hokan_tsumogiri,1776155224,2497.007,,1,3270.244,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_032,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,89,5s,risekichu_hokan_tsumogiri,1776155230,2300.394,,1,2785.249,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_033,20260414172200_0100,20260414172200,一般卓,3,ABC1234,42,2p,risekichu_hokan_tsumogiri,1776155234,1438.994,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_034,20260414172200_0100,20260414172200,一般卓,0,パシフィック,24,7m,tsumogiri,1776155235,1509.39,,1,3175.93,"[36,52,50,8,1,21,33,87,16,93,43,60,74,24]",,,,13r5679m 124r57p 146s,,,,3,3,6,,0,,,,,,
20260414172200_0100_035,20260414172200_0100,20260414172200,一般卓,1,変身忍者,78,2s,risekichu_hokan_tsumogiri,1776155240,1672.257,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_036,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,65,8p,tedashi,1776155242,2247.667,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_037,20260414172200_0100,20260414172200,一般卓,3,ABC1234,107,9s,tedashi,1776155248,5647.754,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_038,20260414172200_0100,20260414172200,一般卓,0,パシフィック,57,6p,tsumogiri,1776155250,1595.187,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74,57]",,,,13r569m 124r567p 146s,,,,3,3,6,,0,,,,,,
20260414172200_0100_039,20260414172200_0100,20260414172200,一般卓,1,変身忍者,72,1s,risekichu_hokan_tsumogiri,1776155252,1923.716,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_040,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,62,7p,tedashi,1776155254,2425.011,,1,4758.976,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_041,20260414172200_0100,20260414172200,一般卓,3,ABC1234,69,9p,risekichu_hokan_tsumogiri,1776155260,1632.423,,1,1774.175,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_042,20260414172200_0100,20260414172200,一般卓,0,パシフィック,100,8s,tsumogiri,1776155264,1469.844,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74,100]",,,,13r569m 124r57p 1468s,,,,4,4,6,,0,,,,,,
20260414172200_0100_043,20260414172200_0100,20260414172200,一般卓,1,変身忍者,102,8s,risekichu_hokan_tsumogiri,1776155266,2208.365,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_044,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,39,1p,tedashi,1776155269,2740.411,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_045,20260414172200_0100,20260414172200,一般卓,3,ABC1234,108,1z,risekichu_hokan_tsumogiri,1776155271,2544.12,,0,,"[36,52,50,8,1,21,33,87,16,93,43,60,74]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_046,20260414172200_0100,20260414172200,一般卓,0,パシフィック,21,6m,tedashi,1776155272,1101.307,,2,4433.859,"[36,52,50,8,1,21,33,87,16,93,43,60,74,22]",,,,13r5669m 124r57p 146s,,,,3,3,5,,1,,,,,,
20260414172200_0100_047,20260414172200_0100,20260414172200,一般卓,1,変身忍者,95,6s,tedashi,1776155279,2420.84,,1,1908.758,"[36,52,50,8,1,33,87,16,93,43,60,74,22]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_048,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,103,8s,tedashi,1776155283,1600.085,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,22]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_049,20260414172200_0100,20260414172200,一般卓,3,ABC1234,11,3m,risekichu_hokan_tsumogiri,1776155285,1989.0,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,22]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_050,20260414172200_0100,20260414172200,一般卓,0,パシフィック,22,6m,tedashi,1776155286,1319.957,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,22,23]",,,,13r5669m 124r57p 146s,,,,3,3,5,,1,,,,,,
20260414172200_0100_051,20260414172200_0100,20260414172200,一般卓,1,変身忍者,130,6z,risekichu_hokan_tsumogiri,1776155288,1892.222,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_052,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,70,9p,risekichu_hokan_tsumogiri,1776155291,2989.665,,1,4224.429,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_053,20260414172200_0100,20260414172200,一般卓,3,ABC1234,51,4p,risekichu_hokan_tsumogiri,1776155298,2981.445,,1,2036.015,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_054,20260414172200_0100,20260414172200,一般卓,0,パシフィック,122,4z,tsumogiri,1776155316,16229.284,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23,122]",,,,13r569m 124r57p 146s 4z,,,,4,4,6,,0,,,,,,
20260414172200_0100_055,20260414172200_0100,20260414172200,一般卓,1,変身忍者,47,3p,risekichu_hokan_tsumogiri,1776155318,2072.154,,1,1914.626,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_056,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,121,4z,tedashi,1776155322,1414.527,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_057,20260414172200_0100,20260414172200,一般卓,3,ABC1234,131,6z,risekichu_hokan_tsumogiri,1776155325,3485.483,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_058,20260414172200_0100,20260414172200,一般卓,0,パシフィック,111,1z,tsumogiri,1776155332,6699.397,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23,111]",,,,13r569m 124r57p 146s 1z,,,,4,4,6,,0,,,,,,
20260414172200_0100_059,20260414172200_0100,20260414172200,一般卓,1,変身忍者,106,9s,risekichu_hokan_tsumogiri,1776155334,2294.147,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_060,20260414172200_0100,20260414172200,一般卓,2,ミセスｋ,110,1z,risekichu_hokan_tsumogiri,1776155337,2473.887,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_061,20260414172200_0100,20260414172200,一般卓,3,ABC1234,128,6z,risekichu_hokan_tsumogiri,1776155339,2229.507,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23]",,,,13r569m 124r57p 146s,,,,,,,,,,,,,,
20260414172200_0100_062,20260414172200_0100,20260414172200,一般卓,0,パシフィック,116,3z,tsumogiri,1776155346,6704.463,,0,,"[36,52,50,8,1,33,87,16,93,43,60,74,23,116]",,,,13r569m 124r57p 146s 3z,,,,4,4,6,,0,,,,,,
20260414172200_0301_034,20260414172200_0301,20260414172200,一般卓,0,パシフィック,117,3z,tedashi,1776155987,3052.401,,0,,"[0,6,12,17,34,40,48,55,59,84,95,112,117,74]",,,,12459m 2456p 146s 23z,,,,3,3,6,,0,,,,,,
20260414172200_0301_035,20260414172200_0301,20260414172200,一般卓,1,変身忍者,36,1p,risekichu_hokan_tsumogiri,1776155989,2036.52,,0,,"[0,6,12,17,34,40,48,55,59,84,95,112,74]",,,,12459m 2456p 146s 2z,,,,,,,,,,,,,,
20260414172200_0301_036,20260414172200_0301,20260414172200,一般卓,2,ミセスｋ,108,1z,risekichu_hokan_tsumogiri,1776155992,2185.263,,2,2129.737,"[0,6,12,17,34,40,48,55,59,84,95,112,74]",,,,12459m 2456p 146s 2z,,,,,,,,,,,,,,
20260414172200_0301_037,20260414172200_0301,20260414172200,一般卓,3,ABC1234,19,5m,tedashi,1776155995,1685.102,,0,,"[0,6,12,17,34,40,48,55,59,84,95,112,74]",,,,12459m 2456p 146s 2z,,,,,,,,,,,,,,
20260414172200_0301_038,20260414172200_0301,20260414172200,一般卓,0,パシフィック,34,9m,tedashi,1776155999,3183.796,,0,,"[0,6,12,17,34,40,48,55,59,84,95,112,74,101]",,,,12459m 2456p 1468s 2z,,,,3,3,6,,0,,,,,,
20260414172200_0301_039,20260414172200_0301,20260414172200,一般卓,1,変身忍者,51,4p,risekichu_hokan_tsumogiri,1776156002,3011.781,,0,,"[0,6,12,17,40,48,55,59,84,95,112,74,101]",,,,1245m 2456p 1468s 2z,,,,,,,,,,,,,,
20260414174031_0000_000,20260414174031_0000,20260414174031,,3,koda08,127,5z,tedashi,1776156046,,,0,,"[75,112,130,38,67,126,76,78,35,133,71,43,37]",,,,9m 11289p 122s 2567z,,,,,,,,,,,,,,
20260414174031_0000_001,20260414174031_0000,20260414174031,,0,パシフィック,126,5z,tedashi,1776156057,11354.083,,0,,"[75,112,130,38,67,126,76,78,35,133,71,43,37,95]",,,,9m 11289p 1226s 2567z,,,,4,5,4,,0,,,,,,
20260414174031_0000_002,20260414174031_0000,20260414174031,,1,ユウイチ,1,1m,tedashi,1776156059,2594.194,,0,,"[75,112,130,38,67,76,78,35,133,71,43,37,95]",,,,9m 11289p 1226s 267z,,,,,,,,,,,,,,
20260414174031_0000_003,20260414174031_0000,20260414174031,,2,HUTO,34,9m,tedashi,1776156061,1621.518,,0,,"[75,112,130,38,67,76,78,35,133,71,43,37,95]",,,,9m 11289p 1226s 267z,,,,,,,,,,,,,,
20260414174031_0000_004,20260414174031_0000,20260414174031,,3,koda08,36,1p,tedashi,1776156072,10903.014,,6,189.325,"[75,112,130,38,67,76,78,35,133,71,43,37,95]",,,,9m 11289p 1226s 267z,,,,,,,,,,,,,,
20260414174031_0000_005,20260414174031_0000,20260414174031,,0,パシフィック,112,2z,tedashi,1776156077,4694.955,,0,,"[75,112,130,38,67,76,78,35,133,71,43,37,95,85]",,,,9m 11289p 12246s 267z,,,,4,4,4,,0,,,,,,
20260414174031_0000_006,20260414174031_0000,20260414174031,,1,ユウイチ,128,6z,tedashi,1776156080,3189.134,,0,,"[75,130,38,67,76,78,35,133,71,43,37,95,85]",,,,9m 11289p 12246s 67z,,,,,,,,,,,,,,
20260414174031_0000_007,20260414174031_0000,20260414174031,,2,HUTO,131,6z,tedashi,1776156082,2260.062,,0,,"[75,130,38,67,76,78,35,133,71,43,37,95,85]",,,,9m 11289p 12246s 67z,,,,,,,,,,,,,,
20260414174031_0000_008,20260414174031_0000,20260414174031,,3,koda08,134,7z,risekichu_hokan_tsumogiri,1776156086,3505.262,,0,,"[75,130,38,67,76,78,35,133,71,43,37,95,85]",,,,9m 11289p 12246s 67z,,,,,,,,,,,,,,
20260414174031_0000_009,20260414174031_0000,20260414174031,,0,パシフィック,130,6z,tedashi,1776156090,3917.961,,0,,"[75,130,38,67,76,78,35,133,71,43,37,95,85,88]",,,,9m 11289p 1224r56s 67z,,,,3,3,4,,0,,,,,,
20260414174031_0000_010,20260414174031_0000,20260414174031,,1,ユウイチ,110,1z,tedashi,1776156093,2807.309,,0,,"[75,38,67,76,78,35,133,71,43,37,95,85,88]",,,,9m 11289p 1224r56s 7z,,,,,,,,,,,,,,
20260414174031_0000_011,20260414174031_0000,20260414174031,,2,HUTO,120,4z,tedashi,1776156096,3755.132,,1,1952.366,"[75,38,67,76,78,35,133,71,43,37,95,85,88]",,,,9m 11289p 1224r56s 7z,,,,,,,,,,,,,,
20260414174031_0000_012,20260414174031_0000,20260414174031,,3,koda08,125,5z,risekichu_hokan_tsumogiri,1776156101,2496.246,,0,,"[75,38,67,76,78,35,133,71,43,37,95,85,88]",,,,9m 11289p 1224r56s 7z,,,,,,,,,,,,,,
20260414174031_0000_013,20260414174031_0000,20260414174031,,0,パシフィック,133,7z,tedashi,1776156104,3606.027,,0,,"[75,38,67,76,78,35,133,71,43,37,95,85,88,105]",,,,9m 11289p 1224r569s 7z,,,,3,3,4,,0,,,,,,
20260414174031_0000_014,20260414174031_0000,20260414174031,,1,ユウイチ,115,2z,tedashi,1776156107,2863.123,,0,,"[75,38,67,76,78,35,71,43,37,95,85,88,105]",,,,9m 11289p 1224r569s,,,,,,,,,,,,,,
20260414174031_0000_015,20260414174031_0000,20260414174031,,2,HUTO,119,3z,risekichu_hokan_tsumogiri,1776156110,2560.316,,1,2433.491,"[75,38,67,76,78,35,71,43,37,95,85,88,105]",,,,9m 11289p 1224r569s,,,,,,,,,,,,,,
20260414174031_0000_016,20260414174031_0000,20260414174031,,3,koda08,117,3z,tedashi,1776156116,3332.663,,0,,"[75,38,67,76,78,35,71,43,37,95,85,88,105]",,,,9m 11289p 1224r569s,,,,,,,,,,,,,,
20260414174031_0000_017,20260414174031_0000,20260414174031,,0,パシフィック,35,9m,tedashi,1776156118,2667.318,,0,,"[75,38,67,76,78,35,71,43,37,95,85,88,105,72]",,,,9m 11289p 11224r569s,,,,2,2,3,,0,,,,,,
20260414174031_0000_018,20260414174031_0000,20260414174031,,1,ユウイチ,123,4z,tedashi,1776156122,3497.391,,0,,"[75,38,67,76,78,71,43,37,95,85,88,105,72]",,,,11289p 11224r569s,,,,,,,,,,,,,,
20260414174031_0000_019,20260414174031_0000,20260414174031,,2,HUTO,21,6m,tedashi,1776156125,2977.534,,0,,"[75,38,67,76,78,71,43,37,95,85,88,105,72]",,,,11289p 11224r569s,,,,,,,,,,,,,,
20260414174031_0000_020,20260414174031_0000,20260414174031,,3,koda08,116,3z,tedashi,1776156128,3368.976,,0,,"[75,38,67,76,78,71,43,37,95,85,88,105,72]",,,,11289p 11224r569s,,,,,,,,,,,,,,
20260414174031_0000_021,20260414174031_0000,20260414174031,,0,パシフィック,105,9s,tedashi,1776156131,2805.173,,1,1988.53,"[75,38,67,76,78,71,43,37,95,85,88,105,72,69]",,,,112899p 11224r569s,,,,2,2,2,,0,,,,,,
20260414174031_0000_022,20260414174031_0000,20260414174031,,1,ユウイチ,113,2z,risekichu_hokan_tsumogiri,1776156134,1616.245,,0,,"[75,38,67,76,78,71,43,37,95,85,88,72,69]",,,,112899p 11224r56s,,,,,,,,,,,,,,
20260414174031_0000_023,20260414174031_0000,20260414174031,,2,HUTO,121,4z,risekichu_hokan_tsumogiri,1776156137,2734.383,,0,,"[75,38,67,76,78,71,43,37,95,85,88,72,69]",,,,112899p 11224r56s,,,,,,,,,,,,,,
20260414174031_0000_024,20260414174031_0000,20260414174031,,3,koda08,33,9m,tedashi,1776156141,3424.335,,0,,"[75,38,67,76,78,71,43,37,95,85,88,72,69]",,,,112899p 11224r56s,,,,,,,,,,,,,,
20260414174031_0000_025,20260414174031_0000,20260414174031,,0,パシフィック,37,1p,tedashi,1776156143,2609.984,,0,,"[75,38,67,76,78,71,43,37,95,85,88,72,69,73]",,,,112899p 111224r56s,,,,1,1,2,,0,,,,,,
20260414174031_0000_026,20260414174031_0000,20260414174031,,1,ユウイチ,109,1z,risekichu_hokan_tsumogiri,1776156145,2145.55,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_027,20260414174031_0000,20260414174031,,2,HUTO,25,7m,risekichu_hokan_tsumogiri,1776156149,3412.427,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_028,20260414174031_0000,20260414174031,,3,koda08,39,1p,risekichu_hokan_tsumogiri,1776156152,2954.249,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_029,20260414174031_0000,20260414174031,,0,パシフィック,111,1z,tsumogiri,1776156163,11716.974,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73,111]",,,,12899p 111224r56s 1z,,,,1,1,3,,0,,,,,,
20260414174031_0000_030,20260414174031_0000,20260414174031,,1,ユウイチ,124,5z,risekichu_hokan_tsumogiri,1776156166,2085.652,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_031,20260414174031_0000,20260414174031,,2,HUTO,114,2z,risekichu_hokan_tsumogiri,1776156168,2347.627,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_032,20260414174031_0000,20260414174031,,3,koda08,31,8m,tedashi,1776156171,2709.118,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_033,20260414174031_0000,20260414174031,,0,パシフィック,32,9m,tsumogiri,1776156177,6703.469,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73,32]",,,,9m 12899p 111224r56s,,,,1,1,3,,0,,,,,,
20260414174031_0000_034,20260414174031_0000,20260414174031,,1,ユウイチ,60,7p,tedashi,1776156181,3592.927,,1,3042.279,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_035,20260414174031_0000,20260414174031,,2,HUTO,11,3m,tedashi,1776156198,13757.174,,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_036,20260414174031_0000,20260414174031,,3,koda08,63,7p,tedashi,1776156203,5475.878,,6,210.474,"[75,38,67,76,78,71,43,95,85,88,72,69,73]",,,,12899p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_037,20260414174031_0000,20260414174031,,0,パシフィック,71,9p,tedashi,1776156208,986.493,3215.847,0,,"[75,38,67,76,78,71,43,95,85,88,72,69,73,61]",,,,127899p 111224r56s,,,,0,0,3,3p,0,,,,,,
20260414174031_0000_038,20260414174031_0000,20260414174031,,1,ユウイチ,122,4z,tedashi,1776156210,2586.394,,0,,"[75,38,67,76,78,43,95,85,88,72,69,73,61]",,,,12789p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_039,20260414174031_0000,20260414174031,,2,HUTO,66,8p,tedashi,1776156219,8826.927,,0,,"[75,38,67,76,78,43,95,85,88,72,69,73,61]",,,,12789p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_040,20260414174031_0000,20260414174031,,3,koda08,93,6s,tedashi,1776156224,4612.485,,0,,"[75,38,67,76,78,43,95,85,88,72,69,73,61]",,,,12789p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_041,20260414174031_0000,20260414174031,,0,パシフィック,87,4s,tsumogiri,1776156224,684.197,,1,2569.599,"[75,38,67,76,78,43,95,85,88,72,69,73,61,87]",,,,12789p 1112244r56s,,,,0,0,3,3p,0,,,,,,
20260414174031_0000_042,20260414174031_0000,20260414174031,,1,ユウイチ,70,9p,tedashi,1776156229,1871.664,,1,2265.632,"[75,38,67,76,78,43,95,85,88,72,69,73,61]",,,,12789p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_043,20260414174031_0000,20260414174031,,2,HUTO,86,4s,tedashi,1776156233,1606.532,,1,2125.534,"[75,38,67,76,78,43,95,85,88,72,69,73,61]",,,,12789p 111224r56s,,,,,,,,,,,,,,
20260414174031_0000_044,20260414174031_0000,20260414174031,,3,koda08,118,3z,risekichu_hokan_tsumogiri,1776156237,1843.867,,0,,"[75,38,67,76,78,43,95,85,88,72,69,73,61]",,,,12789p 111224r56s,,,,,,,,,,,,,,
20260414174031_0100_000,20260414174031_0100,20260414174031,,0,パシフィック,111,1z,tedashi,1776156267,,,2,1873.033,"[122,9,57,99,3,32,10,52,130,49,48,19,111,72]",,,,13359m 44r56p 17s 146z,,,,4,4,4,,0,,,,,,
20260414174031_0100_001,20260414174031_0100,20260414174031,,1,ユウイチ,80,3s,tedashi,1776156270,1085.319,,0,,"[122,9,57,99,3,32,10,52,130,49,48,19,72]",,,,13359m 44r56p 17s 46z,,,,,,,,,,,,,,
20260414174031_0100_002,20260414174031_0100,20260414174031,,2,HUTO,132,7z,tedashi,1776156271,1461.35,,0,,"[122,9,57,99,3,32,10,52,130,49,48,19,72]",,,,13359m 44r56p 17s 46z,,,,,,,,,,,,,,
20260414174031_0100_003,20260414174031_0100,20260414174031,,3,koda08,117,3z,tedashi,1776156275,3306.106,,2,1758.331,"[122,9,57,99,3,32,10,52,130,49,48,19,72]",,,,13359m 44r56p 17s 46z,,,,,,,,,,,,,,
20260414174031_0100_004,20260414174031_0100,20260414174031,,1,ユウイチ,66,8p,tedashi,1776156278,1201.376,,0,,"[122,9,57,99,3,32,10,52,130,49,48,19,72]",,,,13359m 44r56p 17s 46z,,,,,,,,,,,,,,
20260414174031_0100_005,20260414174031_0100,20260414174031,,2,HUTO,69,9p,risekichu_hokan_tsumogiri,1776156280,2385.79,,1,2061.51,"[122,9,57,99,3,32,10,52,130,49,48,19,72]",,,,13359m 44r56p 17s 46z,,,,,,,,,,,,,,
